,Unnamed: 0,year,month,date,region,admin2_name,precipitation,Season,season
4192,4192,2015,2,2015-02-01T00:00:00,south,Nyamagabe,111.52473152341231,Long Rain,Long Rains
4193,4193,2015,3,2015-03-01T00:00:00,south,Nyamagabe,176.19345479749384,Long Rain,Long Rains
4194,4194,2015,4,2015-04-01T00:00:00,south,Nyamagabe,184.9209010934225,Long Rain,Long Rains
4195,4195,2015,5,2015-05-01T00:00:00,south,Nyamagabe,144.6911881584451,Long Rain,Long Rains
4196,4196,2015,2,2015-02-01T00:00:00,south,Nyanza,90.3657581180152,Long Rain,Long Rains
4197,4197,2015,3,2015-03-01T00:00:00,south,Nyanza,153.98733951990667,Long Rain,Long Rains
4198,4198,2015,4,2015-04-01T00:00:00,south,Nyanza,162.7185444959411,Long Rain,Long Rains
4199,4199,2015,5,2015-05-01T00:00:00,south,Nyanza,121.08364432271954,Long Rain,Long Rains
4200,4200,2015,2,2015-02-01T00:00:00,south,Nyaruguru,118.10466113004348,Long Rain,Long Rains
4201,4201,2015,3,2015-03-01T00:00:00,south,Nyaruguru,190.94881480308487,Long Rain,Long Rains
4202,4202,2015,4,2015-04-01T00:00:00,south,Nyaruguru,198.99997200442,Long Rain,Long Rains
4203,4203,2015,5,2015-05-01T00:00:00,south,Nyaruguru,143.0389463942757,Long Rain,Long Rains
4204,4204,2015,2,2015-02-01T00:00:00,south,Ruhango,84.10032981892083,Long Rain,Long Rains
4205,4205,2015,3,2015-03-01T00:00:00,south,Ruhango,148.94322057374598,Long Rain,Long Rains
4206,4206,2015,4,2015-04-01T00:00:00,south,Ruhango,165.37080854220923,Long Rain,Long Rains
4207,4207,2015,5,2015-05-01T00:00:00,south,Ruhango,104.52524546429004,Long Rain,Long Rains
4208,4208,2016,2,2016-02-01T00:00:00,south,Gisagara,81.62168861190132,Long Rain,Long Rains
4209,4209,2016,3,2016-03-01T00:00:00,south,Gisagara,195.67992718706665,Long Rain,Long Rains
4210,4210,2016,4,2016-04-01T00:00:00,south,Gisagara,222.35078270894687,Long Rain,Long Rains
4211,4211,2016,5,2016-05-01T00:00:00,south,Gisagara,63.003624191344834,Long Rain,Long Rains
4212,4212,2016,2,2016-02-01T00:00:00,south,Huye,77.54954997727732,Long Rain,Long Rains
4213,4213,2016,3,2016-03-01T00:00:00,south,Huye,189.0105091325807,Long Rain,Long Rains
4214,4214,2016,4,2016-04-01T00:00:00,south,Huye,227.42356667999127,Long Rain,Long Rains
4215,4215,2016,5,2016-05-01T00:00:00,south,Huye,75.07042370390883,Long Rain,Long Rains
4216,4216,2016,2,2016-02-01T00:00:00,south,Kamonyi,56.625957012000086,Long Rain,Long Rains
4217,4217,2016,3,2016-03-01T00:00:00,south,Kamonyi,192.7327332013243,Long Rain,Long Rains
4218,4218,2016,4,2016-04-01T00:00:00,south,Kamonyi,181.7375302462248,Long Rain,Long Rains
4219,4219,2016,5,2016-05-01T00:00:00,south,Kamonyi,50.17697042926311,Long Rain,Long Rains
4220,4220,2016,2,2016-02-01T00:00:00,south,Muhanga,57.556438443959536,Long Rain,Long Rains
4221,4221,2016,3,2016-03-01T00:00:00,south,Muhanga,211.6808107724433,Long Rain,Long Rains
4222,4222,2016,4,2016-04-01T00:00:00,south,Muhanga,183.0655235333098,Long Rain,Long Rains
4223,4223,2016,5,2016-05-01T00:00:00,south,Muhanga,75.44191341816507,Long Rain,Long Rains
4224,4224,2016,2,2016-02-01T00:00:00,south,Nyamagabe,84.24298163011797,Long Rain,Long Rains
4225,4225,2016,3,2016-03-01T00:00:00,south,Nyamagabe,184.3590374386525,Long Rain,Long Rains
4226,4226,2016,4,2016-04-01T00:00:00,south,Nyamagabe,224.61952327698992,Long Rain,Long Rains
4227,4227,2016,5,2016-05-01T00:00:00,south,Nyamagabe,98.48120434248466,Long Rain,Long Rains
4228,4228,2016,2,2016-02-01T00:00:00,south,Nyanza,71.00883882171924,Long Rain,Long Rains
4229,4229,2016,3,2016-03-01T00:00:00,south,Nyanza,195.71007943798128,Long Rain,Long Rains
4230,4230,2016,4,2016-04-01T00:00:00,south,Nyanza,195.00540900223467,Long Rain,Long Rains
4231,4231,2016,5,2016-05-01T00:00:00,south,Nyanza,61.56177221560554,Long Rain,Long Rains
4232,4232,2016,2,2016-02-01T00:00:00,south,Nyaruguru,90.7283377429923,Long Rain,Long Rains
4233,4233,2016,3,2016-03-01T00:00:00,south,Nyaruguru,176.34041237727448,Long Rain,Long Rains
4234,4234,2016,4,2016-04-01T00:00:00,south,Nyaruguru,266.6472110383372,Long Rain,Long Rains
4235,4235,2016,5,2016-05-01T00:00:00,south,Nyaruguru,94.33912215298275,Long Rain,Long Rains
4236,4236,2016,2,2016-02-01T00:00:00,south,Ruhango,58.29103802976375,Long Rain,Long Rains
4237,4237,2016,3,2016-03-01T00:00:00,south,Ruhango,197.3153824710801,Long Rain,Long Rains
4238,4238,2016,4,2016-04-01T00:00:00,south,Ruhango,181.96759033632105,Long Rain,Long Rains
4239,4239,2016,5,2016-05-01T00:00:00,south,Ruhango,64.80756410563919,Long Rain,Long Rains
4240,4240,2017,2,2017-02-01T00:00:00,south,Gisagara,106.83049721055546,Long Rain,Long Rains
4241,4241,2017,3,2017-03-01T00:00:00,south,Gisagara,136.6731535589993,Long Rain,Long Rains
4242,4242,2017,4,2017-04-01T00:00:00,south,Gisagara,155.7601867959858,Long Rain,Long Rains
4243,4243,2017,5,2017-05-01T00:00:00,south,Gisagara,160.39011006983128,Long Rain,Long Rains
4244,4244,2017,2,2017-02-01T00:00:00,south,Huye,102.22402949982914,Long Rain,Long Rains
4245,4245,2017,3,2017-03-01T00:00:00,south,Huye,126.55398401545165,Long Rain,Long Rains
4246,4246,2017,4,2017-04-01T00:00:00,south,Huye,151.5392403525175,Long Rain,Long Rains
4247,4247,2017,5,2017-05-01T00:00:00,south,Huye,189.5420660721964,Long Rain,Long Rains
4248,4248,2017,2,2017-02-01T00:00:00,south,Kamonyi,73.99321559902053,Long Rain,Long Rains
4249,4249,2017,3,2017-03-01T00:00:00,south,Kamonyi,107.77002292422476,Long Rain,Long Rains
4250,4250,2017,4,2017-04-01T00:00:00,south,Kamonyi,128.37124841742852,Long Rain,Long Rains
4251,4251,2017,5,2017-05-01T00:00:00,south,Kamonyi,131.12318717485985,Long Rain,Long Rains
4252,4252,2017,2,2017-02-01T00:00:00,south,Muhanga,88.61098713436883,Long Rain,Long Rains
4253,4253,2017,3,2017-03-01T00:00:00,south,Muhanga,122.25968930257824,Long Rain,Long Rains
4254,4254,2017,4,2017-04-01T00:00:00,south,Muhanga,131.56050510914184,Long Rain,Long Rains
4255,4255,2017,5,2017-05-01T00:00:00,south,Muhanga,130.8020408217894,Long Rain,Long Rains
4256,4256,2017,2,2017-02-01T00:00:00,south,Nyamagabe,118.79800159178436,Long Rain,Long Rains
4257,4257,2017,3,2017-03-01T00:00:00,south,Nyamagabe,132.68173460285516,Long Rain,Long Rains
4258,4258,2017,4,2017-04-01T00:00:00,south,Nyamagabe,155.9285193773841,Long Rain,Long Rains
4259,4259,2017,5,2017-05-01T00:00:00,south,Nyamagabe,161.30609024441193,Long Rain,Long Rains
4260,4260,2017,2,2017-02-01T00:00:00,south,Nyanza,89.06163946332262,Long Rain,Long Rains
4261,4261,2017,3,2017-03-01T00:00:00,south,Nyanza,118.45530990779174,Long Rain,Long Rains
4262,4262,2017,4,2017-04-01T00:00:00,south,Nyanza,135.6678716050708,Long Rain,Long Rains
4263,4263,2017,5,2017-05-01T00:00:00,south,Nyanza,172.25042007779902,Long Rain,Long Rains
4264,4264,2017,2,2017-02-01T00:00:00,south,Nyaruguru,130.47769191435816,Long Rain,Long Rains
4265,4265,2017,3,2017-03-01T00:00:00,south,Nyaruguru,149.45183261915943,Long Rain,Long Rains
4266,4266,2017,4,2017-04-01T00:00:00,south,Nyaruguru,182.0729956587728,Long Rain,Long Rains
4267,4267,2017,5,2017-05-01T00:00:00,south,Nyaruguru,179.99049245674192,Long Rain,Long Rains
4268,4268,2017,2,2017-02-01T00:00:00,south,Ruhango,82.67017760682847,Long Rain,Long Rains
4269,4269,2017,3,2017-03-01T00:00:00,south,Ruhango,113.31033409705029,Long Rain,Long Rains
4270,4270,2017,4,2017-04-01T00:00:00,south,Ruhango,125.01090471338112,Long Rain,Long Rains
4271,4271,2017,5,2017-05-01T00:00:00,south,Ruhango,136.65526150436716,Long Rain,Long Rains
4272,4272,2018,2,2018-02-01T00:00:00,south,Gisagara,61.11448893803431,Long Rain,Long Rains
4273,4273,2018,3,2018-03-01T00:00:00,south,Gisagara,216.34693610914564,Long Rain,Long Rains
4274,4274,2018,4,2018-04-01T00:00:00,south,Gisagara,333.6722226566725,Long Rain,Long Rains
4275,4275,2018,5,2018-05-01T00:00:00,south,Gisagara,111.742455495715,Long Rain,Long Rains
4276,4276,2018,2,2018-02-01T00:00:00,south,Huye,64.78319999873936,Long Rain,Long Rains
4277,4277,2018,3,2018-03-01T00:00:00,south,Huye,214.245922571686,Long Rain,Long Rains
4278,4278,2018,4,2018-04-01T00:00:00,south,Huye,313.87691657855265,Long Rain,Long Rains
4279,4279,2018,5,2018-05-01T00:00:00,south,Huye,139.56344976399626,Long Rain,Long Rains
4280,4280,2018,2,2018-02-01T00:00:00,south,Kamonyi,54.37815741513879,Long Rain,Long Rains
4281,4281,2018,3,2018-03-01T00:00:00,south,Kamonyi,215.48261392725203,Long Rain,Long Rains
4282,4282,2018,4,2018-04-01T00:00:00,south,Kamonyi,277.1715846645315,Long Rain,Long Rains
4283,4283,2018,5,2018-05-01T00:00:00,south,Kamonyi,140.88630719348598,Long Rain,Long Rains
4284,4284,2018,2,2018-02-01T00:00:00,south,Muhanga,73.49835860353488,Long Rain,Long Rains
4285,4285,2018,3,2018-03-01T00:00:00,south,Muhanga,235.83757163151205,Long Rain,Long Rains
4286,4286,2018,4,2018-04-01T00:00:00,south,Muhanga,283.5948876910325,Long Rain,Long Rains
4287,4287,2018,5,2018-05-01T00:00:00,south,Muhanga,126.10083719648904,Long Rain,Long Rains
4288,4288,2018,2,2018-02-01T00:00:00,south,Nyamagabe,114.61793958300376,Long Rain,Long Rains
4289,4289,2018,3,2018-03-01T00:00:00,south,Nyamagabe,228.38373216254212,Long Rain,Long Rains
4290,4290,2018,4,2018-04-01T00:00:00,south,Nyamagabe,311.5113600768852,Long Rain,Long Rains
4291,4291,2018,5,2018-05-01T00:00:00,south,Nyamagabe,171.4462529849989,Long Rain,Long Rains
4292,4292,2018,2,2018-02-01T00:00:00,south,Nyanza,61.3304608642587,Long Rain,Long Rains
4293,4293,2018,3,2018-03-01T00:00:00,south,Nyanza,210.3440264539339,Long Rain,Long Rains
4294,4294,2018,4,2018-04-01T00:00:00,south,Nyanza,301.0896075166356,Long Rain,Long Rains
4295,4295,2018,5,2018-05-01T00:00:00,south,Nyanza,134.01282811941326,Long Rain,Long Rains
4296,4296,2018,2,2018-02-01T00:00:00,south,Nyaruguru,110.72274642954106,Long Rain,Long Rains
4297,4297,2018,3,2018-03-01T00:00:00,south,Nyaruguru,260.6738629137932,Long Rain,Long Rains
4298,4298,2018,4,2018-04-01T00:00:00,south,Nyaruguru,325.61070498964955,Long Rain,Long Rains
4299,4299,2018,5,2018-05-01T00:00:00,south,Nyaruguru,149.9920649095853,Long Rain,Long Rains
4300,4300,2018,2,2018-02-01T00:00:00,south,Ruhango,61.39686921564797,Long Rain,Long Rains
4301,4301,2018,3,2018-03-01T00:00:00,south,Ruhango,211.9835159456488,Long Rain,Long Rains
4302,4302,2018,4,2018-04-01T00:00:00,south,Ruhango,291.7978333670981,Long Rain,Long Rains
4303,4303,2018,5,2018-05-01T00:00:00,south,Ruhango,128.49834610218775,Long Rain,Long Rains
4304,4304,2019,2,2019-02-01T00:00:00,south,Gisagara,82.79371522211724,Long Rain,Long Rains
4305,4305,2019,3,2019-03-01T00:00:00,south,Gisagara,105.99277484001738,Long Rain,Long Rains
4306,4306,2019,4,2019-04-01T00:00:00,south,Gisagara,194.8872560448584,Long Rain,Long Rains
4307,4307,2019,5,2019-05-01T00:00:00,south,Gisagara,194.1305970351017,Long Rain,Long Rains
4308,4308,2019,2,2019-02-01T00:00:00,south,Huye,75.48375253061565,Long Rain,Long Rains
4309,4309,2019,3,2019-03-01T00:00:00,south,Huye,104.57233479033354,Long Rain,Long Rains
4310,4310,2019,4,2019-04-01T00:00:00,south,Huye,192.20919538645748,Long Rain,Long Rains
4311,4311,2019,5,2019-05-01T00:00:00,south,Huye,211.53907592375623,Long Rain,Long Rains
4312,4312,2019,2,2019-02-01T00:00:00,south,Kamonyi,64.41011116556537,Long Rain,Long Rains
4313,4313,2019,3,2019-03-01T00:00:00,south,Kamonyi,90.4640058769671,Long Rain,Long Rains
4314,4314,2019,4,2019-04-01T00:00:00,south,Kamonyi,145.4796383507562,Long Rain,Long Rains
4315,4315,2019,5,2019-05-01T00:00:00,south,Kamonyi,158.66971387548418,Long Rain,Long Rains
4316,4316,2019,2,2019-02-01T00:00:00,south,Muhanga,69.53418464434847,Long Rain,Long Rains
4317,4317,2019,3,2019-03-01T00:00:00,south,Muhanga,99.63553185549966,Long Rain,Long Rains
4318,4318,2019,4,2019-04-01T00:00:00,south,Muhanga,151.38253388148135,Long Rain,Long Rains
4319,4319,2019,5,2019-05-01T00:00:00,south,Muhanga,147.85546887677788,Long Rain,Long Rains
4320,4320,2019,2,2019-02-01T00:00:00,south,Nyamagabe,73.38316975080514,Long Rain,Long Rains
4321,4321,2019,3,2019-03-01T00:00:00,south,Nyamagabe,107.234040388141,Long Rain,Long Rains
4322,4322,2019,4,2019-04-01T00:00:00,south,Nyamagabe,194.6452464365053,Long Rain,Long Rains
4323,4323,2019,5,2019-05-01T00:00:00,south,Nyamagabe,171.67030532283903,Long Rain,Long Rains
4324,4324,2019,2,2019-02-01T00:00:00,south,Nyanza,71.72860828926828,Long Rain,Long Rains
4325,4325,2019,3,2019-03-01T00:00:00,south,Nyanza,96.03992881765195,Long Rain,Long Rains
4326,4326,2019,4,2019-04-01T00:00:00,south,Nyanza,173.9813154790595,Long Rain,Long Rains
4327,4327,2019,5,2019-05-01T00:00:00,south,Nyanza,184.31083823054567,Long Rain,Long Rains
4328,4328,2019,2,2019-02-01T00:00:00,south,Nyaruguru,80.78110674909145,Long Rain,Long Rains
4329,4329,2019,3,2019-03-01T00:00:00,south,Nyaruguru,113.91576382816442,Long Rain,Long Rains
4330,4330,2019,4,2019-04-01T00:00:00,south,Nyaruguru,221.6238612777565,Long Rain,Long Rains
4331,4331,2019,5,2019-05-01T00:00:00,south,Nyaruguru,183.9726190562409,Long Rain,Long Rains
4332,4332,2019,2,2019-02-01T00:00:00,south,Ruhango,66.46871729077931,Long Rain,Long Rains
4333,4333,2019,3,2019-03-01T00:00:00,south,Ruhango,94.15751101017668,Long Rain,Long Rains
4334,4334,2019,4,2019-04-01T00:00:00,south,Ruhango,152.48729280843392,Long Rain,Long Rains
4335,4335,2019,5,2019-05-01T00:00:00,south,Ruhango,140.66032142766375,Long Rain,Long Rains
4336,4336,2020,2,2020-02-01T00:00:00,south,Gisagara,163.24438514632286,Long Rain,Long Rains
4337,4337,2020,3,2020-03-01T00:00:00,south,Gisagara,164.8205903902756,Long Rain,Long Rains
4338,4338,2020,4,2020-04-01T00:00:00,south,Gisagara,214.8250986579734,Long Rain,Long Rains
4339,4339,2020,5,2020-05-01T00:00:00,south,Gisagara,83.31566982848882,Long Rain,Long Rains
4340,4340,2020,2,2020-02-01T00:00:00,south,Huye,147.98829835707178,Long Rain,Long Rains
4341,4341,2020,3,2020-03-01T00:00:00,south,Huye,152.79174681439378,Long Rain,Long Rains
4342,4342,2020,4,2020-04-01T00:00:00,south,Huye,217.32678845050864,Long Rain,Long Rains
4343,4343,2020,5,2020-05-01T00:00:00,south,Huye,96.83311885513513,Long Rain,Long Rains
4344,4344,2020,2,2020-02-01T00:00:00,south,Kamonyi,144.58579173785998,Long Rain,Long Rains
4345,4345,2020,3,2020-03-01T00:00:00,south,Kamonyi,126.74441717742586,Long Rain,Long Rains
4346,4346,2020,4,2020-04-01T00:00:00,south,Kamonyi,186.79638440590975,Long Rain,Long Rains
4347,4347,2020,5,2020-05-01T00:00:00,south,Kamonyi,48.057405680969325,Long Rain,Long Rains
4348,4348,2020,2,2020-02-01T00:00:00,south,Muhanga,139.9324028670671,Long Rain,Long Rains
4349,4349,2020,3,2020-03-01T00:00:00,south,Muhanga,132.02268946287663,Long Rain,Long Rains
4350,4350,2020,4,2020-04-01T00:00:00,south,Muhanga,210.89941384720063,Long Rain,Long Rains
4351,4351,2020,5,2020-05-01T00:00:00,south,Muhanga,62.93786509248075,Long Rain,Long Rains
4352,4352,2020,2,2020-02-01T00:00:00,south,Nyamagabe,114.17489331410694,Long Rain,Long Rains
4353,4353,2020,3,2020-03-01T00:00:00,south,Nyamagabe,149.1910345960297,Long Rain,Long Rains
4354,4354,2020,4,2020-04-01T00:00:00,south,Nyamagabe,254.28151921751072,Long Rain,Long Rains
4355,4355,2020,5,2020-05-01T00:00:00,south,Nyamagabe,127.98512705457904,Long Rain,Long Rains
4356,4356,2020,2,2020-02-01T00:00:00,south,Nyanza,140.72303311774192,Long Rain,Long Rains
4357,4357,2020,3,2020-03-01T00:00:00,south,Nyanza,143.53136008913762,Long Rain,Long Rains
4358,4358,2020,4,2020-04-01T00:00:00,south,Nyanza,207.27581003357693,Long Rain,Long Rains
4359,4359,2020,5,2020-05-01T00:00:00,south,Nyanza,73.02329776719684,Long Rain,Long Rains
4360,4360,2020,2,2020-02-01T00:00:00,south,Nyaruguru,145.13725034904218,Long Rain,Long Rains
4361,4361,2020,3,2020-03-01T00:00:00,south,Nyaruguru,161.91981966860206,Long Rain,Long Rains
4362,4362,2020,4,2020-04-01T00:00:00,south,Nyaruguru,281.5812832117888,Long Rain,Long Rains
4363,4363,2020,5,2020-05-01T00:00:00,south,Nyaruguru,130.59414267818738,Long Rain,Long Rains
4364,4364,2020,2,2020-02-01T00:00:00,south,Ruhango,136.2806009758123,Long Rain,Long Rains
4365,4365,2020,3,2020-03-01T00:00:00,south,Ruhango,134.12327349964397,Long Rain,Long Rains
4366,4366,2020,4,2020-04-01T00:00:00,south,Ruhango,206.88324638853075,Long Rain,Long Rains
4367,4367,2020,5,2020-05-01T00:00:00,south,Ruhango,62.871381051340286,Long Rain,Long Rains
4368,4368,2021,2,2021-02-01T00:00:00,south,Gisagara,114.50064111038486,Long Rain,Long Rains
4369,4369,2021,3,2021-03-01T00:00:00,south,Gisagara,135.89385805806774,Long Rain,Long Rains
4370,4370,2021,4,2021-04-01T00:00:00,south,Gisagara,155.6603508020416,Long Rain,Long Rains
4371,4371,2021,5,2021-05-01T00:00:00,south,Gisagara,218.29063966326305,Long Rain,Long Rains
4372,4372,2021,2,2021-02-01T00:00:00,south,Huye,122.8314177102974,Long Rain,Long Rains
4373,4373,2021,3,2021-03-01T00:00:00,south,Huye,136.4723460310312,Long Rain,Long Rains
4374,4374,2021,4,2021-04-01T00:00:00,south,Huye,145.79967197032525,Long Rain,Long Rains
4375,4375,2021,5,2021-05-01T00:00:00,south,Huye,257.7643990833544,Long Rain,Long Rains
4376,4376,2021,2,2021-02-01T00:00:00,south,Kamonyi,108.98441522105904,Long Rain,Long Rains
4377,4377,2021,3,2021-03-01T00:00:00,south,Kamonyi,117.85498797690636,Long Rain,Long Rains
4378,4378,2021,4,2021-04-01T00:00:00,south,Kamonyi,118.29993394290234,Long Rain,Long Rains
4379,4379,2021,5,2021-05-01T00:00:00,south,Kamonyi,188.4152743248997,Long Rain,Long Rains
4380,4380,2021,2,2021-02-01T00:00:00,south,Muhanga,130.80426171799988,Long Rain,Long Rains
4381,4381,2021,3,2021-03-01T00:00:00,south,Muhanga,129.6182077605159,Long Rain,Long Rains
4382,4382,2021,4,2021-04-01T00:00:00,south,Muhanga,117.88016894327144,Long Rain,Long Rains
4383,4383,2021,5,2021-05-01T00:00:00,south,Muhanga,175.02333974363646,Long Rain,Long Rains
4384,4384,2021,2,2021-02-01T00:00:00,south,Nyamagabe,150.11223580048764,Long Rain,Long Rains
4385,4385,2021,3,2021-03-01T00:00:00,south,Nyamagabe,145.45364991426678,Long Rain,Long Rains
4386,4386,2021,4,2021-04-01T00:00:00,south,Nyamagabe,128.81835272310886,Long Rain,Long Rains
4387,4387,2021,5,2021-05-01T00:00:00,south,Nyamagabe,190.17797833192816,Long Rain,Long Rains
4388,4388,2021,2,2021-02-01T00:00:00,south,Nyanza,111.52845934190248,Long Rain,Long Rains
4389,4389,2021,3,2021-03-01T00:00:00,south,Nyanza,128.03108681887866,Long Rain,Long Rains
4390,4390,2021,4,2021-04-01T00:00:00,south,Nyanza,127.89388258105691,Long Rain,Long Rains
4391,4391,2021,5,2021-05-01T00:00:00,south,Nyanza,240.95722718729672,Long Rain,Long Rains
4392,4392,2021,2,2021-02-01T00:00:00,south,Nyaruguru,150.0103582302169,Long Rain,Long Rains
4393,4393,2021,3,2021-03-01T00:00:00,south,Nyaruguru,146.40903369165616,Long Rain,Long Rains
4394,4394,2021,4,2021-04-01T00:00:00,south,Nyaruguru,149.31683526668976,Long Rain,Long Rains
4395,4395,2021,5,2021-05-01T00:00:00,south,Nyaruguru,204.7305667936451,Long Rain,Long Rains
4396,4396,2021,2,2021-02-01T00:00:00,south,Ruhango,107.50034050437044,Long Rain,Long Rains
4397,4397,2021,3,2021-03-01T00:00:00,south,Ruhango,123.66185245015404,Long Rain,Long Rains
4398,4398,2021,4,2021-04-01T00:00:00,south,Ruhango,117.81114888475976,Long Rain,Long Rains
4399,4399,2021,5,2021-05-01T00:00:00,south,Ruhango,182.6614558644233,Long Rain,Long Rains
4400,4400,2022,2,2022-02-01T00:00:00,south,Gisagara,149.957606548139,Long Rain,Long Rains
4401,4401,2022,3,2022-03-01T00:00:00,south,Gisagara,140.14593702135176,Long Rain,Long Rains
4402,4402,2022,4,2022-04-01T00:00:00,south,Gisagara,190.78457399661332,Long Rain,Long Rains
4403,4403,2022,5,2022-05-01T00:00:00,south,Gisagara,127.15039713035726,Long Rain,Long Rains
4404,4404,2022,2,2022-02-01T00:00:00,south,Huye,150.56589944170278,Long Rain,Long Rains
4405,4405,2022,3,2022-03-01T00:00:00,south,Huye,142.00076035268734,Long Rain,Long Rains
4406,4406,2022,4,2022-04-01T00:00:00,south,Huye,186.75680081262448,Long Rain,Long Rains
4407,4407,2022,5,2022-05-01T00:00:00,south,Huye,152.16110252819217,Long Rain,Long Rains
4408,4408,2022,2,2022-02-01T00:00:00,south,Kamonyi,151.16367298169692,Long Rain,Long Rains
4409,4409,2022,3,2022-03-01T00:00:00,south,Kamonyi,119.15600933011724,Long Rain,Long Rains
4410,4410,2022,4,2022-04-01T00:00:00,south,Kamonyi,145.4515570528641,Long Rain,Long Rains
4411,4411,2022,5,2022-05-01T00:00:00,south,Kamonyi,119.71258926006996,Long Rain,Long Rains
4412,4412,2022,2,2022-02-01T00:00:00,south,Muhanga,180.11324319557596,Long Rain,Long Rains
4413,4413,2022,3,2022-03-01T00:00:00,south,Muhanga,127.3210570801799,Long Rain,Long Rains
4414,4414,2022,4,2022-04-01T00:00:00,south,Muhanga,123.8002412259858,Long Rain,Long Rains
4415,4415,2022,5,2022-05-01T00:00:00,south,Muhanga,133.4394521889797,Long Rain,Long Rains
4416,4416,2022,2,2022-02-01T00:00:00,south,Nyamagabe,184.50051673816472,Long Rain,Long Rains
4417,4417,2022,3,2022-03-01T00:00:00,south,Nyamagabe,145.83689507364943,Long Rain,Long Rains
4418,4418,2022,4,2022-04-01T00:00:00,south,Nyamagabe,155.65262669766346,Long Rain,Long Rains
4419,4419,2022,5,2022-05-01T00:00:00,south,Nyamagabe,158.93920594250625,Long Rain,Long Rains
4420,4420,2022,2,2022-02-01T00:00:00,south,Nyanza,144.4011582282089,Long Rain,Long Rains
4421,4421,2022,3,2022-03-01T00:00:00,south,Nyanza,127.89187105494416,Long Rain,Long Rains
4422,4422,2022,4,2022-04-01T00:00:00,south,Nyanza,170.78077256294767,Long Rain,Long Rains
4423,4423,2022,5,2022-05-01T00:00:00,south,Nyanza,135.4457896644205,Long Rain,Long Rains
4424,4424,2022,2,2022-02-01T00:00:00,south,Nyaruguru,184.85707347221864,Long Rain,Long Rains
4425,4425,2022,3,2022-03-01T00:00:00,south,Nyaruguru,161.1185578754391,Long Rain,Long Rains
4426,4426,2022,4,2022-04-01T00:00:00,south,Nyaruguru,180.05033464728484,Long Rain,Long Rains
4427,4427,2022,5,2022-05-01T00:00:00,south,Nyaruguru,136.40856489378172,Long Rain,Long Rains
4428,4428,2022,2,2022-02-01T00:00:00,south,Ruhango,146.5445098023424,Long Rain,Long Rains
4429,4429,2022,3,2022-03-01T00:00:00,south,Ruhango,123.6994590944184,Long Rain,Long Rains
4430,4430,2022,4,2022-04-01T00:00:00,south,Ruhango,159.5112792514027,Long Rain,Long Rains
4431,4431,2022,5,2022-05-01T00:00:00,south,Ruhango,118.75256671838213,Long Rain,Long Rains
4432,4432,2023,2,2023-02-01T00:00:00,south,Gisagara,55.85073851270991,Long Rain,Long Rains
4433,4433,2023,3,2023-03-01T00:00:00,south,Gisagara,171.38769208855987,Long Rain,Long Rains
4434,4434,2023,4,2023-04-01T00:00:00,south,Gisagara,234.66708638168768,Long Rain,Long Rains
4435,4435,2023,5,2023-05-01T00:00:00,south,Gisagara,89.64280483264044,Long Rain,Long Rains
4436,4436,2023,2,2023-02-01T00:00:00,south,Huye,51.24369080289373,Long Rain,Long Rains
4437,4437,2023,3,2023-03-01T00:00:00,south,Huye,166.3864744704904,Long Rain,Long Rains
4438,4438,2023,4,2023-04-01T00:00:00,south,Huye,224.6767451929975,Long Rain,Long Rains
4439,4439,2023,5,2023-05-01T00:00:00,south,Huye,112.02061249629529,Long Rain,Long Rains
4440,4440,2023,2,2023-02-01T00:00:00,south,Kamonyi,33.26926842523746,Long Rain,Long Rains
4441,4441,2023,3,2023-03-01T00:00:00,south,Kamonyi,155.53576312602152,Long Rain,Long Rains
4442,4442,2023,4,2023-04-01T00:00:00,south,Kamonyi,194.69470065617784,Long Rain,Long Rains
4443,4443,2023,5,2023-05-01T00:00:00,south,Kamonyi,123.7539781196346,Long Rain,Long Rains
4444,4444,2023,2,2023-02-01T00:00:00,south,Muhanga,37.65344937261892,Long Rain,Long Rains
4445,4445,2023,3,2023-03-01T00:00:00,south,Muhanga,170.20608841443456,Long Rain,Long Rains
4446,4446,2023,4,2023-04-01T00:00:00,south,Muhanga,230.13237090823415,Long Rain,Long Rains
4447,4447,2023,5,2023-05-01T00:00:00,south,Muhanga,170.8908145309412,Long Rain,Long Rains
4448,4448,2023,2,2023-02-01T00:00:00,south,Nyamagabe,61.0964940247654,Long Rain,Long Rains
4449,4449,2023,3,2023-03-01T00:00:00,south,Nyamagabe,174.53567908683797,Long Rain,Long Rains
4450,4450,2023,4,2023-04-01T00:00:00,south,Nyamagabe,280.140606093062,Long Rain,Long Rains
4451,4451,2023,5,2023-05-01T00:00:00,south,Nyamagabe,216.58007620718348,Long Rain,Long Rains
4452,4452,2023,2,2023-02-01T00:00:00,south,Nyanza,41.71648795527059,Long Rain,Long Rains
4453,4453,2023,3,2023-03-01T00:00:00,south,Nyanza,158.37574306474446,Long Rain,Long Rains
4454,4454,2023,4,2023-04-01T00:00:00,south,Nyanza,221.15831504945456,Long Rain,Long Rains
4455,4455,2023,5,2023-05-01T00:00:00,south,Nyanza,116.40857594985192,Long Rain,Long Rains
4456,4456,2023,2,2023-02-01T00:00:00,south,Nyaruguru,77.92706287479685,Long Rain,Long Rains
4457,4457,2023,3,2023-03-01T00:00:00,south,Nyaruguru,187.6295426051989,Long Rain,Long Rains
