,year,month,date,region,admin2_name,precipitation,season
3400,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Garissa,42.41266273477129,Short Rains
3401,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Garissa,83.41969571811815,Short Rains
3402,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Ijara,253.23938465599625,Short Rains
3403,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Ijara,51.78273391822134,Short Rains
3404,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Ijara,83.28880055319479,Short Rains
3405,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,58.40236601798426,Short Rains
3406,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,32.11341947123791,Short Rains
3407,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,58.06519609967517,Short Rains
3408,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Kitui,67.65883614978151,Short Rains
3409,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Kitui,99.3776615235778,Short Rains
3410,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Kitui,157.19725007584137,Short Rains
3411,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Machakos,76.77194083180107,Short Rains
3412,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Machakos,120.53196498951178,Short Rains
3413,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Machakos,134.45440011287332,Short Rains
3414,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Makueni,48.9686481916246,Short Rains
3415,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Makueni,106.64622447456668,Short Rains
3416,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Makueni,181.88058518846464,Short Rains
3417,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,33.780108291724574,Short Rains
3418,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,24.791476417562816,Short Rains
3419,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,34.13114941354985,Short Rains
3420,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Moyale,105.4417317317309,Short Rains
3421,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Moyale,40.06297394501835,Short Rains
3422,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Moyale,28.749069300163995,Short Rains
3423,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,131.11758104463746,Short Rains
3424,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,118.81875499906036,Short Rains
3425,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,112.98122867435856,Short Rains
3426,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Mandera,82.82979614527069,Short Rains
3427,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Mandera,30.564105386900092,Short Rains
3428,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Mandera,20.65457599670855,Short Rains
3429,2009,10,2009-10-01T00:00:00,Eastern and Northern Kenya,Wajir,124.02068083780628,Short Rains
3430,2009,11,2009-11-01T00:00:00,Eastern and Northern Kenya,Wajir,25.885650116694716,Short Rains
3431,2009,12,2009-12-01T00:00:00,Eastern and Northern Kenya,Wajir,36.939334185448956,Short Rains
3432,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,67.4391431068791,Short Rains
3433,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,172.6884465933338,Short Rains
3434,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,29.21104969365622,Short Rains
3435,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Garissa,17.452386354022124,Short Rains
3436,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Garissa,78.81619882079441,Short Rains
3437,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Garissa,21.637164467868235,Short Rains
3438,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Ijara,23.11076958939548,Short Rains
3439,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Ijara,102.60886718556222,Short Rains
3440,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Ijara,34.655788861355184,Short Rains
3441,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,27.491714872379916,Short Rains
3442,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,43.06938425643723,Short Rains
3443,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,14.607196364459552,Short Rains
3444,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Kitui,18.72373393585009,Short Rains
3445,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Kitui,154.35619599552598,Short Rains
3446,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Kitui,68.12911397095955,Short Rains
3447,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Machakos,44.84993762283163,Short Rains
3448,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Machakos,154.98878742218085,Short Rains
3449,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Machakos,59.3409627145773,Short Rains
3450,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Makueni,21.458373585176165,Short Rains
3451,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Makueni,158.09766087362684,Short Rains
3452,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Makueni,91.27101427261329,Short Rains
3453,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,18.523686860727906,Short Rains
3454,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,18.02158209631851,Short Rains
3455,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,8.711380701656994,Short Rains
3456,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Moyale,48.70081430237269,Short Rains
3457,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Moyale,35.53287295981857,Short Rains
3458,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Moyale,5.390698252781063,Short Rains
3459,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,30.80318271797394,Short Rains
3460,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,157.00433789553787,Short Rains
3461,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,38.332381863774074,Short Rains
3462,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Mandera,31.138723138563787,Short Rains
3463,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Mandera,22.649592835201826,Short Rains
3464,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Mandera,5.527020730088892,Short Rains
3465,2010,10,2010-10-01T00:00:00,Eastern and Northern Kenya,Wajir,19.231971146232446,Short Rains
3466,2010,11,2010-11-01T00:00:00,Eastern and Northern Kenya,Wajir,37.820224727993924,Short Rains
3467,2010,12,2010-12-01T00:00:00,Eastern and Northern Kenya,Wajir,6.977463269082582,Short Rains
3468,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,179.1368042521527,Short Rains
3469,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,370.8433448478483,Short Rains
3470,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,108.0606203163548,Short Rains
3471,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Garissa,117.68273629337422,Short Rains
3472,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Garissa,207.50637665341947,Short Rains
3473,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Garissa,40.38109272598172,Short Rains
3474,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Ijara,153.70492466182108,Short Rains
3475,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Ijara,172.3403323496976,Short Rains
3476,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Ijara,88.67146181226259,Short Rains
3477,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,91.1878227422105,Short Rains
3478,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,128.49885654751557,Short Rains
3479,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,44.614187242646544,Short Rains
3480,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Kitui,65.2029071824129,Short Rains
3481,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Kitui,203.83886156421948,Short Rains
3482,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Kitui,55.18456711846904,Short Rains
3483,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Machakos,105.53478070896173,Short Rains
3484,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Machakos,271.5453660154006,Short Rains
3485,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Machakos,55.63067610821267,Short Rains
3486,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Makueni,65.88009602722164,Short Rains
3487,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Makueni,227.2015855566498,Short Rains
3488,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Makueni,58.516166137532416,Short Rains
3489,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,77.7501885173694,Short Rains
3490,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,190.5156948078251,Short Rains
3491,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,28.134111317687257,Short Rains
3492,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Moyale,197.89638439337097,Short Rains
3493,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Moyale,296.02317675921694,Short Rains
3494,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Moyale,18.720934209212476,Short Rains
3495,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,120.66176779756236,Short Rains
3496,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,280.1444620433716,Short Rains
3497,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,93.90924806603375,Short Rains
3498,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Mandera,134.9978552079759,Short Rains
3499,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Mandera,222.89811294161245,Short Rains
3500,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Mandera,34.86608022014735,Short Rains
3501,2011,10,2011-10-01T00:00:00,Eastern and Northern Kenya,Wajir,141.06764259317035,Short Rains
3502,2011,11,2011-11-01T00:00:00,Eastern and Northern Kenya,Wajir,186.2925966557512,Short Rains
3503,2011,12,2011-12-01T00:00:00,Eastern and Northern Kenya,Wajir,22.232066210525094,Short Rains
3504,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,152.8213272544306,Short Rains
3505,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,227.40845462410903,Short Rains
3506,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,127.42968302829095,Short Rains
3507,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Garissa,41.070338748183104,Short Rains
3508,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Garissa,103.90587182677368,Short Rains
3509,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Garissa,54.157311781734606,Short Rains
3510,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Ijara,69.48637932931433,Short Rains
3511,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Ijara,170.2861900603572,Short Rains
3512,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Ijara,91.66675240081364,Short Rains
3513,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,38.83551092808749,Short Rains
3514,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,54.955248709892295,Short Rains
3515,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,50.22446736424748,Short Rains
3516,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Kitui,20.646526984920165,Short Rains
3517,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Kitui,154.94443414226183,Short Rains
3518,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Kitui,125.08783679969972,Short Rains
3519,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Machakos,58.56390774012808,Short Rains
3520,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Machakos,170.60329846313428,Short Rains
3521,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Machakos,144.45844904230518,Short Rains
3522,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Makueni,25.92487369643773,Short Rains
3523,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Makueni,143.28457942640733,Short Rains
3524,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Makueni,134.01358878319957,Short Rains
3525,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,47.86779186445319,Short Rains
3526,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,34.64526110581358,Short Rains
3527,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,56.68899601489225,Short Rains
3528,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Moyale,115.17393379114847,Short Rains
3529,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Moyale,76.57324316341678,Short Rains
3530,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Moyale,24.995973820533752,Short Rains
3531,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,55.38932980528208,Short Rains
3532,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,240.65438189174864,Short Rains
3533,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,122.1026014603563,Short Rains
3534,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Mandera,69.65745550233403,Short Rains
3535,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Mandera,61.987567674693395,Short Rains
3536,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Mandera,11.81418457938233,Short Rains
3537,2012,10,2012-10-01T00:00:00,Eastern and Northern Kenya,Wajir,55.568895709420254,Short Rains
3538,2012,11,2012-11-01T00:00:00,Eastern and Northern Kenya,Wajir,47.33007833348331,Short Rains
3539,2012,12,2012-12-01T00:00:00,Eastern and Northern Kenya,Wajir,15.839436430216118,Short Rains
3540,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,34.559019859023955,Short Rains
3541,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,203.5288803633937,Short Rains
3542,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,74.14447141846314,Short Rains
3543,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Garissa,19.810918106784836,Short Rains
3544,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Garissa,83.37733607415126,Short Rains
3545,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Garissa,37.83315601749475,Short Rains
3546,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Ijara,37.0130640919237,Short Rains
3547,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Ijara,110.60551241244188,Short Rains
3548,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Ijara,50.910534267516255,Short Rains
3549,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,20.99370944475821,Short Rains
3550,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,69.72306152916813,Short Rains
3551,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,23.951990427688816,Short Rains
3552,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Kitui,22.48844964231958,Short Rains
3553,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Kitui,139.77161261617593,Short Rains
3554,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Kitui,105.96386749265336,Short Rains
3555,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Machakos,22.43001200393021,Short Rains
3556,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Machakos,113.09533955261841,Short Rains
3557,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Machakos,114.8363356253427,Short Rains
3558,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Makueni,23.575231288869155,Short Rains
3559,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Makueni,145.12451410325488,Short Rains
3560,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Makueni,135.46587699038398,Short Rains
3561,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,24.703834324543767,Short Rains
3562,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,77.42296802607366,Short Rains
3563,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,11.667583406480684,Short Rains
3564,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Moyale,56.992230590733136,Short Rains
3565,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Moyale,166.47393150636213,Short Rains
3566,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Moyale,6.440890118286088,Short Rains
3567,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,26.38071426864664,Short Rains
3568,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,160.32446285641575,Short Rains
3569,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,86.65280139785433,Short Rains
3570,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Mandera,42.873767613517124,Short Rains
3571,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Mandera,125.75825564674236,Short Rains
3572,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Mandera,6.508010428834501,Short Rains
3573,2013,10,2013-10-01T00:00:00,Eastern and Northern Kenya,Wajir,25.643361043304782,Short Rains
3574,2013,11,2013-11-01T00:00:00,Eastern and Northern Kenya,Wajir,75.05819425964695,Short Rains
3575,2013,12,2013-12-01T00:00:00,Eastern and Northern Kenya,Wajir,15.340563804726214,Short Rains
3576,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,54.94133063810269,Short Rains
3577,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,243.14278875681748,Short Rains
3578,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,88.1051027140032,Short Rains
3579,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Garissa,18.801215100298663,Short Rains
3580,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Garissa,128.36665596377583,Short Rains
3581,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Garissa,27.31371761024805,Short Rains
3582,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Ijara,24.830225456699505,Short Rains
3583,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Ijara,202.14910399338044,Short Rains
3584,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Ijara,67.42698925963835,Short Rains
3585,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,23.48218004477128,Short Rains
3586,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,78.02682902731254,Short Rains
3587,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,41.68732739696751,Short Rains
3588,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Kitui,19.96515956470861,Short Rains
3589,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Kitui,150.971706163888,Short Rains
3590,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Kitui,98.61155356259795,Short Rains
3591,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Machakos,43.98429405608367,Short Rains
3592,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Machakos,151.1767243835548,Short Rains
3593,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Machakos,72.73046056794664,Short Rains
3594,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Makueni,26.678841766719295,Short Rains
3595,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Makueni,152.75340469355172,Short Rains
3596,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Makueni,104.97918605212081,Short Rains
3597,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,21.814683413436313,Short Rains
3598,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,38.0736962672525,Short Rains
3599,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,31.00983263138975,Short Rains
3600,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Moyale,46.913487030976,Short Rains
3601,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Moyale,59.447687589475684,Short Rains
3602,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Moyale,17.541238887125978,Short Rains
3603,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,37.45836801892893,Short Rains
3604,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,193.24505055072132,Short Rains
3605,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,67.5436496307998,Short Rains
3606,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Mandera,30.341793416463336,Short Rains
3607,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Mandera,87.21410601259332,Short Rains
3608,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Mandera,9.753954614031976,Short Rains
3609,2014,10,2014-10-01T00:00:00,Eastern and Northern Kenya,Wajir,19.073048832238687,Short Rains
3610,2014,11,2014-11-01T00:00:00,Eastern and Northern Kenya,Wajir,92.95459274925513,Short Rains
3611,2014,12,2014-12-01T00:00:00,Eastern and Northern Kenya,Wajir,13.89461281020378,Short Rains
3612,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,79.35789872378913,Short Rains
3613,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,397.5820634668828,Short Rains
3614,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,147.28916355140873,Short Rains
3615,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Garissa,32.01582124141825,Short Rains
3616,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Garissa,184.70197004851016,Short Rains
3617,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Garissa,42.70308592063471,Short Rains
3618,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Ijara,62.31162359588445,Short Rains
3619,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Ijara,272.7250949351098,Short Rains
3620,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Ijara,54.33458736503174,Short Rains
3621,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,41.35896054258908,Short Rains
3622,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,107.0419096607865,Short Rains
3623,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,52.065277827318454,Short Rains
3624,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Kitui,44.208303187558236,Short Rains
3625,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Kitui,264.6575926578138,Short Rains
3626,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Kitui,170.20387751272128,Short Rains
3627,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Machakos,57.770884860020566,Short Rains
3628,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Machakos,326.0465201564682,Short Rains
3629,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Machakos,132.64295425723415,Short Rains
3630,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Makueni,36.20207304489409,Short Rains
3631,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Makueni,243.34518878876236,Short Rains
3632,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Makueni,155.23435893122536,Short Rains
3633,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Marsabit,25.684450217425233,Short Rains
3634,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Marsabit,65.10057103336564,Short Rains
3635,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Marsabit,47.61397020968268,Short Rains
3636,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Moyale,82.6558445878861,Short Rains
3637,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Moyale,80.40861536130933,Short Rains
3638,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Moyale,39.355768326084316,Short Rains
3639,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Mwingi,56.103992946212266,Short Rains
3640,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Mwingi,331.4070246181832,Short Rains
3641,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Mwingi,155.0527083293788,Short Rains
3642,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Mandera,68.6358136588691,Short Rains
3643,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Mandera,75.48253529983478,Short Rains
3644,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Mandera,12.855984597837363,Short Rains
3645,2015,10,2015-10-01T00:00:00,Eastern and Northern Kenya,Wajir,51.10628726086124,Short Rains
3646,2015,11,2015-11-01T00:00:00,Eastern and Northern Kenya,Wajir,97.05556734655282,Short Rains
3647,2015,12,2015-12-01T00:00:00,Eastern and Northern Kenya,Wajir,30.140806421272828,Short Rains
3648,2016,10,2016-10-01T00:00:00,Eastern and Northern Kenya,Tharaka,22.34238042689166,Short Rains
3649,2016,11,2016-11-01T00:00:00,Eastern and Northern Kenya,Tharaka,388.09544498094806,Short Rains
3650,2016,12,2016-12-01T00:00:00,Eastern and Northern Kenya,Tharaka,34.924661081916376,Short Rains
3651,2016,10,2016-10-01T00:00:00,Eastern and Northern Kenya,Garissa,9.792417145055394,Short Rains
3652,2016,11,2016-11-01T00:00:00,Eastern and Northern Kenya,Garissa,173.28106969784923,Short Rains
3653,2016,12,2016-12-01T00:00:00,Eastern and Northern Kenya,Garissa,23.290585001000924,Short Rains
3654,2016,10,2016-10-01T00:00:00,Eastern and Northern Kenya,Ijara,11.954872430339263,Short Rains
3655,2016,11,2016-11-01T00:00:00,Eastern and Northern Kenya,Ijara,113.5378329197219,Short Rains
3656,2016,12,2016-12-01T00:00:00,Eastern and Northern Kenya,Ijara,42.53967545564788,Short Rains
3657,2016,10,2016-10-01T00:00:00,Eastern and Northern Kenya,Isiolo,11.278539040040652,Short Rains
3658,2016,11,2016-11-01T00:00:00,Eastern and Northern Kenya,Isiolo,89.39417626500345,Short Rains
3659,2016,12,2016-12-01T00:00:00,Eastern and Northern Kenya,Isiolo,24.914169138016796,Short Rains
3660,2016,10,2016-10-01T00:00:00,Eastern and Northern Kenya,Kitui,23.097552141855076,Short Rains
3661,2016,11,2016-11-01T00:00:00,Eastern and Northern Kenya,Kitui,203.75851928618246,Short Rains
