,year,month,date,region,admin2_name,precipitation
4739,2010,12,2010-12-01T00:00:00,Zambia,Chadiza,320.0504701129929
4740,2011,1,2011-01-01T00:00:00,Zambia,Chadiza,366.28253977020256
4741,2011,2,2011-02-01T00:00:00,Zambia,Chadiza,138.13368089937958
4742,2011,3,2011-03-01T00:00:00,Zambia,Chadiza,115.69758779090643
4750,2011,11,2011-11-01T00:00:00,Zambia,Chadiza,75.26738459242007
4751,2011,12,2011-12-01T00:00:00,Zambia,Chadiza,166.07187606204786
4752,2012,1,2012-01-01T00:00:00,Zambia,Chadiza,368.8049379000958
4753,2012,2,2012-02-01T00:00:00,Zambia,Chadiza,253.2692487044477
4754,2012,3,2012-03-01T00:00:00,Zambia,Chadiza,194.09420175867118
4762,2012,11,2012-11-01T00:00:00,Zambia,Chadiza,52.696231627628244
4763,2012,12,2012-12-01T00:00:00,Zambia,Chadiza,224.09955961423793
4764,2013,1,2013-01-01T00:00:00,Zambia,Chadiza,257.48417531612307
4765,2013,2,2013-02-01T00:00:00,Zambia,Chadiza,148.50077696765942
4766,2013,3,2013-03-01T00:00:00,Zambia,Chadiza,79.92843921669937
4774,2013,11,2013-11-01T00:00:00,Zambia,Chadiza,54.50196177691528
4775,2013,12,2013-12-01T00:00:00,Zambia,Chadiza,224.11963061797837
4776,2014,1,2014-01-01T00:00:00,Zambia,Chadiza,245.27034242923423
4777,2014,2,2014-02-01T00:00:00,Zambia,Chadiza,211.75120102708468
4778,2014,3,2014-03-01T00:00:00,Zambia,Chadiza,98.71086285079085
4786,2014,11,2014-11-01T00:00:00,Zambia,Chadiza,24.520213601080165
4787,2014,12,2014-12-01T00:00:00,Zambia,Chadiza,186.67115005815538
4788,2015,1,2015-01-01T00:00:00,Zambia,Chadiza,304.14449155787037
4789,2015,2,2015-02-01T00:00:00,Zambia,Chadiza,191.265096511571
4790,2015,3,2015-03-01T00:00:00,Zambia,Chadiza,70.83764747287563
4798,2015,11,2015-11-01T00:00:00,Zambia,Chadiza,53.17585730924404
4799,2015,12,2015-12-01T00:00:00,Zambia,Chadiza,173.88295448350834
4800,2016,1,2016-01-01T00:00:00,Zambia,Chadiza,174.14933263834078
4801,2016,2,2016-02-01T00:00:00,Zambia,Chadiza,164.46157236850232
4802,2016,3,2016-03-01T00:00:00,Zambia,Chadiza,176.1468582404081
4810,2016,11,2016-11-01T00:00:00,Zambia,Chadiza,167.28694983400598
4811,2016,12,2016-12-01T00:00:00,Zambia,Chadiza,178.4071636365125
4812,2017,1,2017-01-01T00:00:00,Zambia,Chadiza,335.769711089232
4813,2017,2,2017-02-01T00:00:00,Zambia,Chadiza,309.5886174061441
4814,2017,3,2017-03-01T00:00:00,Zambia,Chadiza,96.40534197735504
4822,2017,11,2017-11-01T00:00:00,Zambia,Chadiza,154.42321233549723
4823,2017,12,2017-12-01T00:00:00,Zambia,Chadiza,226.98084420862602
4824,2018,1,2018-01-01T00:00:00,Zambia,Chadiza,122.86544140935652
4825,2018,2,2018-02-01T00:00:00,Zambia,Chadiza,253.0783686768834
4826,2018,3,2018-03-01T00:00:00,Zambia,Chadiza,221.05180642598273
4834,2018,11,2018-11-01T00:00:00,Zambia,Chadiza,87.49696989017258
4835,2018,12,2018-12-01T00:00:00,Zambia,Chadiza,262.5662040530226
4836,2019,1,2019-01-01T00:00:00,Zambia,Chadiza,305.4063603234701
4837,2019,2,2019-02-01T00:00:00,Zambia,Chadiza,216.13550526786233
4838,2019,3,2019-03-01T00:00:00,Zambia,Chadiza,106.71367340822259
4846,2019,11,2019-11-01T00:00:00,Zambia,Chadiza,90.92183459117827
4847,2019,12,2019-12-01T00:00:00,Zambia,Chadiza,138.20367079025308
4848,2020,1,2020-01-01T00:00:00,Zambia,Chadiza,238.18898518605803
4849,2020,2,2020-02-01T00:00:00,Zambia,Chadiza,225.82911297592165
4850,2020,3,2020-03-01T00:00:00,Zambia,Chadiza,34.438284510571556
4858,2020,11,2020-11-01T00:00:00,Zambia,Chadiza,27.58825912171751
4859,2020,12,2020-12-01T00:00:00,Zambia,Chadiza,269.42891018122924
4860,2021,1,2021-01-01T00:00:00,Zambia,Chadiza,312.3131756083228
4861,2021,2,2021-02-01T00:00:00,Zambia,Chadiza,282.29801167844136
4862,2021,3,2021-03-01T00:00:00,Zambia,Chadiza,226.95461185132464
4870,2021,11,2021-11-01T00:00:00,Zambia,Chadiza,72.11010407987656
4871,2021,12,2021-12-01T00:00:00,Zambia,Chadiza,86.77306423356725
4872,2022,1,2022-01-01T00:00:00,Zambia,Chadiza,351.4339249572169
4873,2022,2,2022-02-01T00:00:00,Zambia,Chadiza,267.0870871169285
4874,2022,3,2022-03-01T00:00:00,Zambia,Chadiza,75.68174425786732
4882,2022,11,2022-11-01T00:00:00,Zambia,Chadiza,93.7977829906894
4883,2022,12,2022-12-01T00:00:00,Zambia,Chadiza,242.87395826422235
4884,2023,1,2023-01-01T00:00:00,Zambia,Chadiza,367.0024001896547
4885,2023,2,2023-02-01T00:00:00,Zambia,Chadiza,261.4462252074441
4886,2023,3,2023-03-01T00:00:00,Zambia,Chadiza,189.39967668851904
4894,2023,11,2023-11-01T00:00:00,Zambia,Chadiza,34.59265052749585
4895,2023,12,2023-12-01T00:00:00,Zambia,Chadiza,150.87009349370757
4896,2000,1,2000-01-01T00:00:00,Zambia,Chama,185.16569705166464
4897,2000,2,2000-02-01T00:00:00,Zambia,Chama,153.71116709593832
4898,2000,3,2000-03-01T00:00:00,Zambia,Chama,162.97594607417733
4906,2000,11,2000-11-01T00:00:00,Zambia,Chama,151.45877633673385
4907,2000,12,2000-12-01T00:00:00,Zambia,Chama,217.32190965419258
4908,2001,1,2001-01-01T00:00:00,Zambia,Chama,276.13419273976444
4909,2001,2,2001-02-01T00:00:00,Zambia,Chama,162.44460958026713
4910,2001,3,2001-03-01T00:00:00,Zambia,Chama,145.17433092914015
4918,2001,11,2001-11-01T00:00:00,Zambia,Chama,28.2467691248681
4919,2001,12,2001-12-01T00:00:00,Zambia,Chama,145.72961550219622
4920,2002,1,2002-01-01T00:00:00,Zambia,Chama,276.52793540845096
4921,2002,2,2002-02-01T00:00:00,Zambia,Chama,185.27142776686435
4922,2002,3,2002-03-01T00:00:00,Zambia,Chama,151.25202940163277
4930,2002,11,2002-11-01T00:00:00,Zambia,Chama,68.16887404066021
4931,2002,12,2002-12-01T00:00:00,Zambia,Chama,224.93577038587256
4932,2003,1,2003-01-01T00:00:00,Zambia,Chama,205.6650320508248
4933,2003,2,2003-02-01T00:00:00,Zambia,Chama,189.0984340830904
4934,2003,3,2003-03-01T00:00:00,Zambia,Chama,160.79454883375377
4942,2003,11,2003-11-01T00:00:00,Zambia,Chama,39.7720219665416
4943,2003,12,2003-12-01T00:00:00,Zambia,Chama,174.32927691870975
4944,2004,1,2004-01-01T00:00:00,Zambia,Chama,230.2810920150749
4945,2004,2,2004-02-01T00:00:00,Zambia,Chama,171.65306577212417
4946,2004,3,2004-03-01T00:00:00,Zambia,Chama,143.10141137026494
4954,2004,11,2004-11-01T00:00:00,Zambia,Chama,98.62876212715949
4955,2004,12,2004-12-01T00:00:00,Zambia,Chama,302.0913166858817
4956,2005,1,2005-01-01T00:00:00,Zambia,Chama,231.00608465163745
4957,2005,2,2005-02-01T00:00:00,Zambia,Chama,175.13292303342854
4958,2005,3,2005-03-01T00:00:00,Zambia,Chama,86.41697701589541
4966,2005,11,2005-11-01T00:00:00,Zambia,Chama,57.82804429021696
4967,2005,12,2005-12-01T00:00:00,Zambia,Chama,110.61386411588546
4968,2006,1,2006-01-01T00:00:00,Zambia,Chama,211.6982627715223
4969,2006,2,2006-02-01T00:00:00,Zambia,Chama,189.35552884229384
4970,2006,3,2006-03-01T00:00:00,Zambia,Chama,167.55378426074083
4978,2006,11,2006-11-01T00:00:00,Zambia,Chama,84.16516466171528
4979,2006,12,2006-12-01T00:00:00,Zambia,Chama,216.10681523851596
4980,2007,1,2007-01-01T00:00:00,Zambia,Chama,305.7370828012967
4981,2007,2,2007-02-01T00:00:00,Zambia,Chama,219.1564769436888
4982,2007,3,2007-03-01T00:00:00,Zambia,Chama,117.49177153709738
4990,2007,11,2007-11-01T00:00:00,Zambia,Chama,49.681573510782535
4991,2007,12,2007-12-01T00:00:00,Zambia,Chama,218.46382114376482
4992,2008,1,2008-01-01T00:00:00,Zambia,Chama,258.38860241864177
4993,2008,2,2008-02-01T00:00:00,Zambia,Chama,166.66954855504872
4994,2008,3,2008-03-01T00:00:00,Zambia,Chama,120.18342514575242
5002,2008,11,2008-11-01T00:00:00,Zambia,Chama,34.184409029841724
5003,2008,12,2008-12-01T00:00:00,Zambia,Chama,90.1899119769406
5004,2009,1,2009-01-01T00:00:00,Zambia,Chama,222.3286820967242
5005,2009,2,2009-02-01T00:00:00,Zambia,Chama,178.03598969450198
5006,2009,3,2009-03-01T00:00:00,Zambia,Chama,176.4554961915784
5014,2009,11,2009-11-01T00:00:00,Zambia,Chama,137.08521918828737
5015,2009,12,2009-12-01T00:00:00,Zambia,Chama,212.16876384910157
5016,2010,1,2010-01-01T00:00:00,Zambia,Chama,220.7263009944034
5017,2010,2,2010-02-01T00:00:00,Zambia,Chama,219.20396141585945
5018,2010,3,2010-03-01T00:00:00,Zambia,Chama,209.63477692222781
5026,2010,11,2010-11-01T00:00:00,Zambia,Chama,37.118933627281265
5027,2010,12,2010-12-01T00:00:00,Zambia,Chama,172.57723664723505
5028,2011,1,2011-01-01T00:00:00,Zambia,Chama,181.78390697612346
5029,2011,2,2011-02-01T00:00:00,Zambia,Chama,176.62271468855505
5030,2011,3,2011-03-01T00:00:00,Zambia,Chama,196.94119441820683
5038,2011,11,2011-11-01T00:00:00,Zambia,Chama,73.05996340171689
5039,2011,12,2011-12-01T00:00:00,Zambia,Chama,128.31694930562435
5040,2012,1,2012-01-01T00:00:00,Zambia,Chama,236.3086950169597
5041,2012,2,2012-02-01T00:00:00,Zambia,Chama,174.91096012513944
5042,2012,3,2012-03-01T00:00:00,Zambia,Chama,157.4649488327901
5050,2012,11,2012-11-01T00:00:00,Zambia,Chama,69.71853670302976
5051,2012,12,2012-12-01T00:00:00,Zambia,Chama,181.68896504947898
5052,2013,1,2013-01-01T00:00:00,Zambia,Chama,197.09992037020396
5053,2013,2,2013-02-01T00:00:00,Zambia,Chama,169.37417073410847
5054,2013,3,2013-03-01T00:00:00,Zambia,Chama,147.51259699076584
5062,2013,11,2013-11-01T00:00:00,Zambia,Chama,56.71331467249183
5063,2013,12,2013-12-01T00:00:00,Zambia,Chama,221.16544590821155
5064,2014,1,2014-01-01T00:00:00,Zambia,Chama,251.20169340263888
5065,2014,2,2014-02-01T00:00:00,Zambia,Chama,215.35051031110632
5066,2014,3,2014-03-01T00:00:00,Zambia,Chama,141.25574349115513
5074,2014,11,2014-11-01T00:00:00,Zambia,Chama,38.57944632963739
5075,2014,12,2014-12-01T00:00:00,Zambia,Chama,100.99385477221219
5076,2015,1,2015-01-01T00:00:00,Zambia,Chama,209.82647370599966
5077,2015,2,2015-02-01T00:00:00,Zambia,Chama,177.83605073529583
5078,2015,3,2015-03-01T00:00:00,Zambia,Chama,121.57939639102365
5086,2015,11,2015-11-01T00:00:00,Zambia,Chama,64.0486413413893
5087,2015,12,2015-12-01T00:00:00,Zambia,Chama,167.94987278707382
5088,2016,1,2016-01-01T00:00:00,Zambia,Chama,205.2074041242031
5089,2016,2,2016-02-01T00:00:00,Zambia,Chama,138.31713700897606
5090,2016,3,2016-03-01T00:00:00,Zambia,Chama,175.96666388995826
5098,2016,11,2016-11-01T00:00:00,Zambia,Chama,43.201748835675524
5099,2016,12,2016-12-01T00:00:00,Zambia,Chama,120.2836176479687
5100,2017,1,2017-01-01T00:00:00,Zambia,Chama,214.52349271428477
5101,2017,2,2017-02-01T00:00:00,Zambia,Chama,245.92706262480974
5102,2017,3,2017-03-01T00:00:00,Zambia,Chama,131.575535438523
5110,2017,11,2017-11-01T00:00:00,Zambia,Chama,95.36886322135592
5111,2017,12,2017-12-01T00:00:00,Zambia,Chama,223.30241145460585
5112,2018,1,2018-01-01T00:00:00,Zambia,Chama,179.5161016623465
5113,2018,2,2018-02-01T00:00:00,Zambia,Chama,192.13748400021652
5114,2018,3,2018-03-01T00:00:00,Zambia,Chama,156.32901277943148
5122,2018,11,2018-11-01T00:00:00,Zambia,Chama,42.90895503749765
5123,2018,12,2018-12-01T00:00:00,Zambia,Chama,216.90859140816684
5124,2019,1,2019-01-01T00:00:00,Zambia,Chama,223.97672959251096
5125,2019,2,2019-02-01T00:00:00,Zambia,Chama,223.01188217858234
5126,2019,3,2019-03-01T00:00:00,Zambia,Chama,173.91627242656645
5134,2019,11,2019-11-01T00:00:00,Zambia,Chama,76.3449607640983
5135,2019,12,2019-12-01T00:00:00,Zambia,Chama,182.867864910909
5136,2020,1,2020-01-01T00:00:00,Zambia,Chama,227.6414410356523
5137,2020,2,2020-02-01T00:00:00,Zambia,Chama,206.46019331691144
5138,2020,3,2020-03-01T00:00:00,Zambia,Chama,169.62194540973815
5146,2020,11,2020-11-01T00:00:00,Zambia,Chama,34.721880917915016
5147,2020,12,2020-12-01T00:00:00,Zambia,Chama,177.32182189797732
5148,2021,1,2021-01-01T00:00:00,Zambia,Chama,267.055722854262
5149,2021,2,2021-02-01T00:00:00,Zambia,Chama,253.6227648067833
5150,2021,3,2021-03-01T00:00:00,Zambia,Chama,181.74370319542533
5158,2021,11,2021-11-01T00:00:00,Zambia,Chama,31.325325321489245
5159,2021,12,2021-12-01T00:00:00,Zambia,Chama,63.790588892479235
5160,2022,1,2022-01-01T00:00:00,Zambia,Chama,266.74552235389854
5161,2022,2,2022-02-01T00:00:00,Zambia,Chama,261.34880044977933
5162,2022,3,2022-03-01T00:00:00,Zambia,Chama,169.02892992906098
5170,2022,11,2022-11-01T00:00:00,Zambia,Chama,65.57502359723375
5171,2022,12,2022-12-01T00:00:00,Zambia,Chama,261.84937805231357
5172,2023,1,2023-01-01T00:00:00,Zambia,Chama,228.25347081923195
5173,2023,2,2023-02-01T00:00:00,Zambia,Chama,154.2296319529605
5174,2023,3,2023-03-01T00:00:00,Zambia,Chama,192.54963292381947
5182,2023,11,2023-11-01T00:00:00,Zambia,Chama,42.08934910373169
5183,2023,12,2023-12-01T00:00:00,Zambia,Chama,157.7612991600726
5184,2000,1,2000-01-01T00:00:00,Zambia,Chipata,205.49571990856893
5185,2000,2,2000-02-01T00:00:00,Zambia,Chipata,190.03238419510956
5186,2000,3,2000-03-01T00:00:00,Zambia,Chipata,161.5370978943489
5194,2000,11,2000-11-01T00:00:00,Zambia,Chipata,96.95245449037483
5195,2000,12,2000-12-01T00:00:00,Zambia,Chipata,194.0921973362606
5196,2001,1,2001-01-01T00:00:00,Zambia,Chipata,286.8309483474107
5197,2001,2,2001-02-01T00:00:00,Zambia,Chipata,228.05091067636113
5198,2001,3,2001-03-01T00:00:00,Zambia,Chipata,216.1708008969454
5206,2001,11,2001-11-01T00:00:00,Zambia,Chipata,51.11965776681071
5207,2001,12,2001-12-01T00:00:00,Zambia,Chipata,203.8129299607257
5208,2002,1,2002-01-01T00:00:00,Zambia,Chipata,304.3120073550072
5209,2002,2,2002-02-01T00:00:00,Zambia,Chipata,162.0184388762423
5210,2002,3,2002-03-01T00:00:00,Zambia,Chipata,106.87590649393671
5218,2002,11,2002-11-01T00:00:00,Zambia,Chipata,42.87155620260394
5219,2002,12,2002-12-01T00:00:00,Zambia,Chipata,266.5258527082799
5220,2003,1,2003-01-01T00:00:00,Zambia,Chipata,253.8687506163765
5221,2003,2,2003-02-01T00:00:00,Zambia,Chipata,212.39800461821474
5222,2003,3,2003-03-01T00:00:00,Zambia,Chipata,216.25872620104082
5230,2003,11,2003-11-01T00:00:00,Zambia,Chipata,31.7130053046141
5231,2003,12,2003-12-01T00:00:00,Zambia,Chipata,259.35636450177617
5232,2004,1,2004-01-01T00:00:00,Zambia,Chipata,208.59014176959352
5233,2004,2,2004-02-01T00:00:00,Zambia,Chipata,184.67160183692474
5234,2004,3,2004-03-01T00:00:00,Zambia,Chipata,135.39246496728094
5242,2004,11,2004-11-01T00:00:00,Zambia,Chipata,117.72641045409948
5243,2004,12,2004-12-01T00:00:00,Zambia,Chipata,344.9952547638892
5244,2005,1,2005-01-01T00:00:00,Zambia,Chipata,271.5860723488193
5245,2005,2,2005-02-01T00:00:00,Zambia,Chipata,137.8407826226508
5246,2005,3,2005-03-01T00:00:00,Zambia,Chipata,36.82983204649917
5254,2005,11,2005-11-01T00:00:00,Zambia,Chipata,90.10481217448361
5255,2005,12,2005-12-01T00:00:00,Zambia,Chipata,152.96999474136507
5256,2006,1,2006-01-01T00:00:00,Zambia,Chipata,309.8952675916208
5257,2006,2,2006-02-01T00:00:00,Zambia,Chipata,162.19230367481032
5258,2006,3,2006-03-01T00:00:00,Zambia,Chipata,238.9091284093739
5266,2006,11,2006-11-01T00:00:00,Zambia,Chipata,116.75390325203952
5267,2006,12,2006-12-01T00:00:00,Zambia,Chipata,264.1394304226147
5268,2007,1,2007-01-01T00:00:00,Zambia,Chipata,460.4431915605389
5269,2007,2,2007-02-01T00:00:00,Zambia,Chipata,265.4491043751251
5270,2007,3,2007-03-01T00:00:00,Zambia,Chipata,109.02791233975529
5278,2007,11,2007-11-01T00:00:00,Zambia,Chipata,58.72181106047804
5279,2007,12,2007-12-01T00:00:00,Zambia,Chipata,271.2838974068894
5280,2008,1,2008-01-01T00:00:00,Zambia,Chipata,303.05612239199274
5281,2008,2,2008-02-01T00:00:00,Zambia,Chipata,194.15844955128296
5282,2008,3,2008-03-01T00:00:00,Zambia,Chipata,96.85900518237138
5290,2008,11,2008-11-01T00:00:00,Zambia,Chipata,51.99906552291075
5291,2008,12,2008-12-01T00:00:00,Zambia,Chipata,243.18306690372984
5292,2009,1,2009-01-01T00:00:00,Zambia,Chipata,162.9900824550996
5293,2009,2,2009-02-01T00:00:00,Zambia,Chipata,159.56592884999827
5294,2009,3,2009-03-01T00:00:00,Zambia,Chipata,204.64207516749056
5302,2009,11,2009-11-01T00:00:00,Zambia,Chipata,164.14968722770885
5303,2009,12,2009-12-01T00:00:00,Zambia,Chipata,384.4532319362153
5304,2010,1,2010-01-01T00:00:00,Zambia,Chipata,192.6550559630966
5305,2010,2,2010-02-01T00:00:00,Zambia,Chipata,357.8782557514133
5306,2010,3,2010-03-01T00:00:00,Zambia,Chipata,171.39983792742788
5314,2010,11,2010-11-01T00:00:00,Zambia,Chipata,46.52539585622744
5315,2010,12,2010-12-01T00:00:00,Zambia,Chipata,321.7395221420217
5316,2011,1,2011-01-01T00:00:00,Zambia,Chipata,322.6248909866398
5317,2011,2,2011-02-01T00:00:00,Zambia,Chipata,140.83508314713703
5318,2011,3,2011-03-01T00:00:00,Zambia,Chipata,123.22531647895167
5326,2011,11,2011-11-01T00:00:00,Zambia,Chipata,64.39377256145116
5327,2011,12,2011-12-01T00:00:00,Zambia,Chipata,164.11400573883682
5328,2012,1,2012-01-01T00:00:00,Zambia,Chipata,363.57038368962276
5329,2012,2,2012-02-01T00:00:00,Zambia,Chipata,229.44327662604144
5330,2012,3,2012-03-01T00:00:00,Zambia,Chipata,181.50901392883603
5338,2012,11,2012-11-01T00:00:00,Zambia,Chipata,57.37767045642407
5339,2012,12,2012-12-01T00:00:00,Zambia,Chipata,226.7148899722257
5340,2013,1,2013-01-01T00:00:00,Zambia,Chipata,229.1240301595606
5341,2013,2,2013-02-01T00:00:00,Zambia,Chipata,158.13510780062467
5342,2013,3,2013-03-01T00:00:00,Zambia,Chipata,85.95500094154711
5350,2013,11,2013-11-01T00:00:00,Zambia,Chipata,47.97257710382834
5351,2013,12,2013-12-01T00:00:00,Zambia,Chipata,226.24242097340218
5352,2014,1,2014-01-01T00:00:00,Zambia,Chipata,228.66696571217602
5353,2014,2,2014-02-01T00:00:00,Zambia,Chipata,205.17444882357725
5354,2014,3,2014-03-01T00:00:00,Zambia,Chipata,98.17076074771933
5362,2014,11,2014-11-01T00:00:00,Zambia,Chipata,19.086087174276813
5363,2014,12,2014-12-01T00:00:00,Zambia,Chipata,148.2768636023893
5364,2015,1,2015-01-01T00:00:00,Zambia,Chipata,225.4175315089738
5365,2015,2,2015-02-01T00:00:00,Zambia,Chipata,186.36576638803498
5366,2015,3,2015-03-01T00:00:00,Zambia,Chipata,73.7819286314961
5374,2015,11,2015-11-01T00:00:00,Zambia,Chipata,55.76118183716999
5375,2015,12,2015-12-01T00:00:00,Zambia,Chipata,180.1107742879036
5376,2016,1,2016-01-01T00:00:00,Zambia,Chipata,177.24734552159157
5377,2016,2,2016-02-01T00:00:00,Zambia,Chipata,160.64539765246568
5378,2016,3,2016-03-01T00:00:00,Zambia,Chipata,193.63829624326644
5386,2016,11,2016-11-01T00:00:00,Zambia,Chipata,119.0992630500557
5387,2016,12,2016-12-01T00:00:00,Zambia,Chipata,173.04851269112478
5388,2017,1,2017-01-01T00:00:00,Zambia,Chipata,308.3315286299477
5389,2017,2,2017-02-01T00:00:00,Zambia,Chipata,297.24359097883047
5390,2017,3,2017-03-01T00:00:00,Zambia,Chipata,80.36339295648536
5398,2017,11,2017-11-01T00:00:00,Zambia,Chipata,161.90944950632965
5399,2017,12,2017-12-01T00:00:00,Zambia,Chipata,259.95923573183467
5400,2018,1,2018-01-01T00:00:00,Zambia,Chipata,136.1381536331295
5401,2018,2,2018-02-01T00:00:00,Zambia,Chipata,224.40554290377364
5402,2018,3,2018-03-01T00:00:00,Zambia,Chipata,215.05403208379184
5410,2018,11,2018-11-01T00:00:00,Zambia,Chipata,68.73373995394313
5411,2018,12,2018-12-01T00:00:00,Zambia,Chipata,269.12549787254164
5412,2019,1,2019-01-01T00:00:00,Zambia,Chipata,269.3753375753803
5413,2019,2,2019-02-01T00:00:00,Zambia,Chipata,224.40635930356464
5414,2019,3,2019-03-01T00:00:00,Zambia,Chipata,107.26687843969638
5422,2019,11,2019-11-01T00:00:00,Zambia,Chipata,66.73982244115399
5423,2019,12,2019-12-01T00:00:00,Zambia,Chipata,159.93489488140946
5424,2020,1,2020-01-01T00:00:00,Zambia,Chipata,232.60915569018977
5425,2020,2,2020-02-01T00:00:00,Zambia,Chipata,214.5097851718374
5426,2020,3,2020-03-01T00:00:00,Zambia,Chipata,58.04964584734905
5434,2020,11,2020-11-01T00:00:00,Zambia,Chipata,19.160279605391413
5435,2020,12,2020-12-01T00:00:00,Zambia,Chipata,265.9804836255097
5436,2021,1,2021-01-01T00:00:00,Zambia,Chipata,310.6206602532796
5437,2021,2,2021-02-01T00:00:00,Zambia,Chipata,277.8734525967976
5438,2021,3,2021-03-01T00:00:00,Zambia,Chipata,255.36776374211075
5446,2021,11,2021-11-01T00:00:00,Zambia,Chipata,48.727880673328954
5447,2021,12,2021-12-01T00:00:00,Zambia,Chipata,88.20813767398383
5448,2022,1,2022-01-01T00:00:00,Zambia,Chipata,331.3451104427725
5449,2022,2,2022-02-01T00:00:00,Zambia,Chipata,260.0246045230182
5450,2022,3,2022-03-01T00:00:00,Zambia,Chipata,111.59674642948112
5458,2022,11,2022-11-01T00:00:00,Zambia,Chipata,80.14720939874924
5459,2022,12,2022-12-01T00:00:00,Zambia,Chipata,254.05377302380367
5460,2023,1,2023-01-01T00:00:00,Zambia,Chipata,342.9079132297274
5461,2023,2,2023-02-01T00:00:00,Zambia,Chipata,227.6271594771109
5462,2023,3,2023-03-01T00:00:00,Zambia,Chipata,176.46300933806071
5470,2023,11,2023-11-01T00:00:00,Zambia,Chipata,38.31713160102571
5471,2023,12,2023-12-01T00:00:00,Zambia,Chipata,140.49049897860405
5472,2000,1,2000-01-01T00:00:00,Zambia,Katete,198.08881915464227
5473,2000,2,2000-02-01T00:00:00,Zambia,Katete,210.2568793923931
5474,2000,3,2000-03-01T00:00:00,Zambia,Katete,209.47310413705785
5482,2000,11,2000-11-01T00:00:00,Zambia,Katete,102.61069006543725
5483,2000,12,2000-12-01T00:00:00,Zambia,Katete,147.50581655759692
5484,2001,1,2001-01-01T00:00:00,Zambia,Katete,260.656086098669
5485,2001,2,2001-02-01T00:00:00,Zambia,Katete,283.6961556986235
5486,2001,3,2001-03-01T00:00:00,Zambia,Katete,172.66029541966648
5494,2001,11,2001-11-01T00:00:00,Zambia,Katete,58.410507582296816
5495,2001,12,2001-12-01T00:00:00,Zambia,Katete,224.9384253466004
5496,2002,1,2002-01-01T00:00:00,Zambia,Katete,272.854162280382
5497,2002,2,2002-02-01T00:00:00,Zambia,Katete,129.8045408942014
5498,2002,3,2002-03-01T00:00:00,Zambia,Katete,71.47876903160157
5506,2002,11,2002-11-01T00:00:00,Zambia,Katete,35.16951993202763
5507,2002,12,2002-12-01T00:00:00,Zambia,Katete,225.70333256686413
5508,2003,1,2003-01-01T00:00:00,Zambia,Katete,232.60027400400853
5509,2003,2,2003-02-01T00:00:00,Zambia,Katete,186.62344000986806
5510,2003,3,2003-03-01T00:00:00,Zambia,Katete,181.90921927544858
5518,2003,11,2003-11-01T00:00:00,Zambia,Katete,28.350437986294303
5519,2003,12,2003-12-01T00:00:00,Zambia,Katete,226.09095214507408
5520,2004,1,2004-01-01T00:00:00,Zambia,Katete,205.37771835964088
5521,2004,2,2004-02-01T00:00:00,Zambia,Katete,166.31510986847002
5522,2004,3,2004-03-01T00:00:00,Zambia,Katete,162.617903782697
5530,2004,11,2004-11-01T00:00:00,Zambia,Katete,98.47847125806301
5531,2004,12,2004-12-01T00:00:00,Zambia,Katete,290.0587449470226
5532,2005,1,2005-01-01T00:00:00,Zambia,Katete,265.9244222154491
5533,2005,2,2005-02-01T00:00:00,Zambia,Katete,130.84842517941578
5534,2005,3,2005-03-01T00:00:00,Zambia,Katete,22.075883597399386
5542,2005,11,2005-11-01T00:00:00,Zambia,Katete,65.68441489685888
5543,2005,12,2005-12-01T00:00:00,Zambia,Katete,154.10667737356474
5544,2006,1,2006-01-01T00:00:00,Zambia,Katete,328.53823425555
5545,2006,2,2006-02-01T00:00:00,Zambia,Katete,205.75697222013642
